customer_id,open_rate,click_rate,purchase_rate,unsubscribed
CUST03489,0.19,0.04,0.03,0
CUST03490,0.59,0.35,0.26,1
CUST03491,0.65,0.23,0.18,0
CUST03492,0.22,0.09,0.03,0
CUST03493,0.45,0.1,0.04,0
CUST03494,0.36,0.1,0.08,0
CUST03495,0.13,0.04,0.03,0
CUST03496,0.28,0.09,0.05,0
CUST03497,0.14,0.08,0.04,0
CUST03498,0.06,0.03,0.01,0
CUST03499,0.79,0.33,0.14,0
CUST03500,0.22,0.12,0.06,0
CUST03501,0.5,0.29,0.21,0
CUST03502,0.29,0.1,0.07,0
CUST03503,0.31,0.12,0.04,0
CUST03504,0.43,0.25,0.15,0
CUST03505,0.35,0.18,0.08,0
CUST03506,0.38,0.14,0.05,0
CUST03507,0.39,0.16,0.11,0
CUST03508,0.65,0.23,0.14,0
CUST03509,0.22,0.07,0.03,0
CUST03510,0.38,0.22,0.07,0
CUST03511,0.16,0.04,0.02,0
CUST03512,0.33,0.13,0.04,0
CUST03513,0.06,0.01,0.0,0
CUST03514,0.08,0.03,0.01,0
CUST03515,0.41,0.18,0.12,0
CUST03516,0.44,0.2,0.1,0
CUST03517,0.18,0.08,0.05,0
CUST03518,0.08,0.02,0.02,1
CUST03519,0.5,0.28,0.13,0
CUST03520,0.54,0.21,0.15,0
CUST03521,0.29,0.08,0.04,0
CUST03522,0.1,0.04,0.02,0
CUST03523,0.29,0.14,0.08,0
CUST03524,0.2,0.04,0.01,0
CUST03525,0.25,0.11,0.07,0
CUST03526,0.36,0.09,0.05,0
CUST03527,0.04,0.02,0.01,0
CUST03528,0.1,0.04,0.02,1
CUST03529,0.13,0.03,0.01,0
CUST03530,0.39,0.23,0.15,0
CUST03531,0.69,0.31,0.18,0
CUST03532,0.12,0.06,0.03,1
CUST03533,0.62,0.27,0.08,0
CUST03534,0.25,0.13,0.1,0
CUST03535,0.57,0.14,0.05,0
CUST03536,0.05,0.02,0.01,0
CUST03537,0.22,0.05,0.03,0
CUST03538,0.26,0.15,0.07,0
CUST03539,0.46,0.21,0.12,0
CUST03540,0.09,0.05,0.03,0
CUST03541,0.52,0.28,0.13,0
CUST03542,0.52,0.26,0.16,0
CUST03543,0.72,0.39,0.15,0
CUST03544,0.22,0.09,0.03,0
CUST03545,0.23,0.08,0.03,0
CUST03546,0.05,0.01,0.01,0
CUST03547,0.24,0.12,0.09,0
CUST03548,0.29,0.15,0.1,0
CUST03549,0.36,0.17,0.09,0
CUST03550,0.46,0.17,0.07,1
CUST03551,0.4,0.19,0.1,0
CUST03552,0.07,0.04,0.02,0
CUST03553,0.18,0.04,0.03,0
CUST03554,0.12,0.03,0.01,0
CUST03555,0.4,0.11,0.08,0
CUST03556,0.22,0.13,0.06,0
CUST03557,0.06,0.02,0.02,0
CUST03558,0.45,0.16,0.09,1
CUST03559,0.16,0.07,0.04,0
CUST03560,0.28,0.17,0.09,0
CUST03561,0.19,0.11,0.09,0
CUST03562,0.08,0.03,0.01,1
CUST03563,0.36,0.14,0.06,0
CUST03564,0.32,0.16,0.07,0
CUST03565,0.19,0.04,0.03,0
CUST03566,0.41,0.11,0.07,0
CUST03567,0.28,0.14,0.08,0
CUST03568,0.3,0.12,0.05,0
CUST03569,0.18,0.09,0.03,0
CUST03570,0.55,0.22,0.12,0
CUST03571,0.5,0.15,0.1,0
CUST03572,0.43,0.26,0.12,1
CUST03573,0.31,0.18,0.08,0
CUST03574,0.27,0.06,0.04,0
CUST03575,0.23,0.05,0.04,0
CUST03576,0.38,0.19,0.12,0
CUST03577,0.12,0.06,0.04,0
CUST03578,0.13,0.04,0.03,0
CUST03579,0.2,0.09,0.05,0
CUST03580,0.54,0.31,0.11,0
CUST03581,0.34,0.1,0.05,1
CUST03582,0.33,0.12,0.09,0
CUST03583,0.55,0.32,0.15,0
CUST03584,0.03,0.01,0.01,0
CUST03585,0.1,0.04,0.02,0
CUST03586,0.32,0.09,0.03,0
CUST03587,0.22,0.06,0.03,0
CUST03588,0.31,0.11,0.07,0
CUST03589,0.19,0.06,0.03,0
CUST03590,0.17,0.05,0.03,0
CUST03591,0.08,0.04,0.03,0
CUST03592,0.41,0.21,0.16,0
CUST03593,0.34,0.14,0.07,0
CUST03594,0.31,0.11,0.04,0
CUST03595,0.1,0.04,0.02,0
CUST03596,0.14,0.07,0.04,0
CUST03597,0.28,0.09,0.03,0
CUST03598,0.2,0.1,0.06,0
CUST03599,0.46,0.24,0.15,0
CUST03600,0.11,0.04,0.02,0
CUST03601,0.25,0.05,0.04,0
CUST03602,0.32,0.15,0.06,0
CUST03603,0.29,0.13,0.06,0
CUST03604,0.2,0.11,0.05,0
CUST03605,0.24,0.07,0.04,0
CUST03606,0.17,0.04,0.03,0
CUST03607,0.53,0.22,0.16,0
CUST03608,0.37,0.18,0.13,0
CUST03609,0.24,0.09,0.04,0
CUST03610,0.37,0.15,0.1,0
CUST03611,0.18,0.05,0.03,0
CUST03612,0.09,0.05,0.02,0
CUST03613,0.27,0.08,0.04,0
CUST03614,0.32,0.18,0.13,0
CUST03615,0.6,0.32,0.1,0
CUST03616,0.63,0.16,0.07,0
CUST03617,0.27,0.14,0.11,0
CUST03618,0.29,0.12,0.09,0
CUST03619,0.23,0.11,0.05,0
CUST03620,0.42,0.2,0.07,0
CUST03621,0.11,0.05,0.04,0
CUST03622,0.14,0.06,0.03,0
CUST03623,0.17,0.06,0.03,0
CUST03624,0.44,0.19,0.06,0
CUST03625,0.24,0.12,0.07,0
CUST03626,0.41,0.21,0.12,0
CUST03627,0.2,0.05,0.02,0
CUST03628,0.25,0.07,0.04,0
CUST03629,0.2,0.08,0.03,0
CUST03630,0.14,0.07,0.05,0
CUST03631,0.02,0.01,0.01,0
CUST03632,0.19,0.09,0.06,0
CUST03633,0.34,0.18,0.13,0
CUST03634,0.28,0.09,0.04,0
CUST03635,0.11,0.05,0.02,0
CUST03636,0.49,0.2,0.06,0
CUST03637,0.23,0.11,0.07,0
CUST03638,0.23,0.07,0.03,0
CUST03639,0.37,0.08,0.04,0
CUST03640,0.14,0.07,0.05,0
CUST03641,0.38,0.14,0.1,0
CUST03642,0.01,0.0,0.0,0
CUST03643,0.19,0.07,0.02,0
CUST03644,0.15,0.03,0.02,0
CUST03645,0.42,0.12,0.08,0
CUST03646,0.4,0.23,0.14,0
CUST03647,0.27,0.07,0.03,0
CUST03648,0.23,0.09,0.04,0
CUST03649,0.34,0.07,0.03,0
CUST03650,0.12,0.05,0.03,0
CUST03651,0.11,0.04,0.02,0
CUST03652,0.13,0.07,0.04,0
CUST03653,0.45,0.23,0.17,0
CUST03654,0.42,0.16,0.06,0
CUST03655,0.25,0.06,0.05,0
CUST03656,0.09,0.04,0.03,0
CUST03657,0.28,0.08,0.04,0
CUST03658,0.52,0.27,0.13,0
CUST03659,0.14,0.04,0.03,0
CUST03660,0.35,0.08,0.05,0
CUST03661,0.33,0.09,0.04,0
CUST03662,0.28,0.12,0.08,0
CUST03663,0.27,0.09,0.03,0
CUST03664,0.21,0.11,0.07,0
CUST03665,0.3,0.11,0.04,0
CUST03666,0.46,0.27,0.14,0
CUST03667,0.05,0.02,0.02,0
CUST03668,0.33,0.18,0.08,0
CUST03669,0.1,0.04,0.03,0
CUST03670,0.19,0.04,0.01,0
CUST03671,0.1,0.03,0.01,0
CUST03672,0.22,0.06,0.02,0
CUST03673,0.32,0.1,0.06,0
CUST03674,0.59,0.28,0.1,0
CUST03675,0.74,0.34,0.11,0
CUST03676,0.08,0.04,0.03,0
CUST03677,0.12,0.04,0.03,0
CUST03678,0.45,0.15,0.08,0
CUST03679,0.19,0.06,0.03,0
CUST03680,0.13,0.03,0.01,0
CUST03681,0.27,0.06,0.05,0
CUST03682,0.12,0.03,0.02,1
CUST03683,0.27,0.07,0.02,0
CUST03684,0.4,0.22,0.1,0
CUST03685,0.34,0.11,0.04,0
CUST03686,0.04,0.02,0.01,1
CUST03687,0.54,0.2,0.08,0
CUST03688,0.62,0.18,0.1,0
CUST03689,0.38,0.19,0.08,0
CUST03690,0.32,0.17,0.08,0
CUST03691,0.29,0.16,0.11,0
CUST03692,0.24,0.12,0.09,0
CUST03693,0.09,0.04,0.02,0
CUST03694,0.12,0.03,0.02,0
CUST03695,0.09,0.02,0.01,0
CUST03696,0.29,0.11,0.03,0
CUST03697,0.43,0.09,0.06,1
CUST03698,0.29,0.17,0.13,0
CUST03699,0.72,0.19,0.13,0
CUST03700,0.08,0.03,0.01,0
CUST03701,0.27,0.08,0.04,0
CUST03702,0.62,0.33,0.16,0
CUST03703,0.29,0.13,0.07,1
CUST03704,0.33,0.12,0.05,0
CUST03705,0.22,0.12,0.04,0
CUST03706,0.11,0.05,0.02,0
CUST03707,0.58,0.34,0.2,0
CUST03708,0.26,0.08,0.04,0
CUST03709,0.26,0.11,0.07,0
CUST03710,0.11,0.06,0.04,0
CUST03711,0.53,0.15,0.09,0
CUST03712,0.49,0.21,0.12,0
CUST03713,0.33,0.19,0.1,0
CUST03714,0.51,0.22,0.12,0
CUST03715,0.16,0.06,0.04,0
CUST03716,0.27,0.13,0.05,0
CUST03717,0.26,0.1,0.03,0
CUST03718,0.15,0.07,0.05,1
CUST03719,0.39,0.16,0.07,1
CUST03720,0.14,0.03,0.02,0
CUST03721,0.2,0.07,0.02,0
CUST03722,0.32,0.09,0.04,0
CUST03723,0.37,0.11,0.08,0
CUST03724,0.5,0.2,0.11,0
CUST03725,0.25,0.11,0.05,0
CUST03726,0.14,0.07,0.04,0
CUST03727,0.12,0.06,0.04,0
CUST03728,0.34,0.11,0.08,0
CUST03729,0.33,0.08,0.05,0
CUST03730,0.07,0.02,0.01,0
CUST03731,0.2,0.12,0.05,0
CUST03732,0.17,0.08,0.05,0
CUST03733,0.46,0.11,0.04,0
CUST03734,0.03,0.01,0.01,0
CUST03735,0.33,0.16,0.05,0
CUST03736,0.22,0.09,0.05,0
CUST03737,0.03,0.01,0.01,0
CUST03738,0.38,0.13,0.09,1
CUST03739,0.55,0.3,0.16,0
CUST03740,0.37,0.08,0.03,0
CUST03741,0.5,0.12,0.05,0
CUST03742,0.2,0.05,0.04,0
CUST03743,0.55,0.19,0.1,0
CUST03744,0.37,0.2,0.07,0
CUST03745,0.52,0.23,0.12,0
CUST03746,0.26,0.14,0.06,0
CUST03747,0.27,0.06,0.04,0
CUST03748,0.34,0.07,0.04,0
CUST03749,0.29,0.12,0.09,0
CUST03750,0.41,0.16,0.1,0
CUST03751,0.73,0.19,0.09,0
CUST03752,0.38,0.15,0.07,0
CUST03753,0.28,0.13,0.06,0
CUST03754,0.17,0.07,0.04,0
CUST03755,0.31,0.18,0.09,0
CUST03756,0.32,0.15,0.08,0
CUST03757,0.17,0.06,0.02,0
CUST03758,0.32,0.13,0.06,0
CUST03759,0.21,0.05,0.02,0
CUST03760,0.5,0.11,0.06,0
CUST03761,0.32,0.16,0.12,0
CUST03762,0.36,0.11,0.06,0
CUST03763,0.44,0.25,0.1,0
CUST03764,0.44,0.14,0.07,1
CUST03765,0.24,0.13,0.04,0
CUST03766,0.43,0.12,0.05,0
CUST03767,0.27,0.05,0.03,0
CUST03768,0.28,0.08,0.03,0
CUST03769,0.22,0.07,0.02,1
CUST03770,0.71,0.14,0.07,0
CUST03771,0.39,0.16,0.13,0
CUST03772,0.11,0.05,0.03,0
CUST03773,0.08,0.02,0.02,0
CUST03774,0.24,0.13,0.08,0
CUST03775,0.29,0.06,0.02,0
CUST03776,0.42,0.22,0.16,0
CUST03777,0.39,0.22,0.11,0
CUST03778,0.44,0.15,0.06,0
CUST03779,0.35,0.19,0.09,0
CUST03780,0.19,0.06,0.02,0
CUST03781,0.23,0.08,0.04,0
CUST03782,0.37,0.19,0.12,0
CUST03783,0.03,0.01,0.01,0
CUST03784,0.43,0.17,0.11,0
CUST03785,0.29,0.08,0.04,0
CUST03786,0.11,0.06,0.05,1
CUST03787,0.27,0.09,0.07,0
CUST03788,0.21,0.09,0.03,0
CUST03789,0.12,0.06,0.02,0
CUST03790,0.43,0.13,0.06,0
CUST03791,0.27,0.09,0.05,0
CUST03792,0.26,0.12,0.08,0
CUST03793,0.4,0.15,0.07,0
CUST03794,0.15,0.05,0.03,0
CUST03795,0.57,0.29,0.16,0
CUST03796,0.17,0.1,0.03,0
CUST03797,0.18,0.07,0.03,0
CUST03798,0.06,0.02,0.01,0
CUST03799,0.36,0.12,0.07,0
CUST03800,0.27,0.12,0.04,0
CUST03801,0.34,0.11,0.05,0
CUST03802,0.2,0.09,0.07,0
CUST03803,0.19,0.1,0.05,0
CUST03804,0.26,0.1,0.07,0
CUST03805,0.62,0.31,0.24,0
CUST03806,0.47,0.17,0.07,0
CUST03807,0.05,0.01,0.01,0
CUST03808,0.08,0.02,0.01,0
CUST03809,0.33,0.14,0.08,0
CUST03810,0.12,0.04,0.03,0
CUST03811,0.26,0.14,0.09,0
CUST03812,0.27,0.14,0.05,0
CUST03813,0.34,0.17,0.12,0
CUST03814,0.29,0.08,0.03,0
CUST03815,0.26,0.11,0.07,0
CUST03816,0.2,0.06,0.03,0
CUST03817,0.24,0.12,0.06,0
CUST03818,0.5,0.22,0.07,0
CUST03819,0.26,0.14,0.09,0
CUST03820,0.3,0.11,0.09,0
CUST03821,0.2,0.09,0.03,0
CUST03822,0.43,0.21,0.09,0
CUST03823,0.36,0.16,0.09,0
CUST03824,0.22,0.06,0.04,0
CUST03825,0.08,0.04,0.03,0
CUST03826,0.22,0.09,0.05,0
CUST03827,0.49,0.11,0.05,0
CUST03828,0.17,0.1,0.06,0
CUST03829,0.24,0.08,0.04,0
CUST03830,0.2,0.04,0.03,1
CUST03831,0.58,0.31,0.17,1
CUST03832,0.21,0.05,0.02,0
CUST03833,0.3,0.14,0.07,1
CUST03834,0.09,0.04,0.02,0
CUST03835,0.13,0.08,0.03,0
CUST03836,0.13,0.05,0.02,0
CUST03837,0.63,0.31,0.15,0
CUST03838,0.37,0.13,0.1,0
CUST03839,0.39,0.23,0.16,0
CUST03840,0.17,0.08,0.06,0
CUST03841,0.49,0.15,0.12,0
CUST03842,0.25,0.11,0.06,0
CUST03843,0.32,0.09,0.03,0
CUST03844,0.29,0.07,0.05,0
CUST03845,0.32,0.15,0.1,0
CUST03846,0.28,0.07,0.02,0
CUST03847,0.19,0.04,0.02,0
CUST03848,0.34,0.08,0.06,0
CUST03849,0.52,0.11,0.08,0
CUST03850,0.26,0.12,0.06,1
CUST03851,0.24,0.06,0.04,0
CUST03852,0.4,0.1,0.06,0
CUST03853,0.36,0.19,0.08,0
CUST03854,0.19,0.07,0.04,0
CUST03855,0.08,0.04,0.01,0
CUST03856,0.33,0.08,0.03,0
CUST03857,0.04,0.01,0.0,0
CUST03858,0.58,0.15,0.08,0
CUST03859,0.33,0.18,0.11,0
CUST03860,0.3,0.1,0.07,0
CUST03861,0.46,0.14,0.07,0
CUST03862,0.13,0.05,0.02,0
CUST03863,0.25,0.07,0.02,0
CUST03864,0.49,0.22,0.11,0
CUST03865,0.46,0.23,0.08,0
CUST03866,0.22,0.07,0.05,0
CUST03867,0.22,0.06,0.04,0
CUST03868,0.2,0.1,0.05,0
CUST03869,0.08,0.03,0.01,0
CUST03870,0.28,0.15,0.09,0
CUST03871,0.06,0.01,0.01,0
CUST03872,0.12,0.03,0.01,0
CUST03873,0.25,0.11,0.07,0
CUST03874,0.55,0.14,0.07,0
CUST03875,0.17,0.07,0.05,0
CUST03876,0.18,0.04,0.03,0
CUST03877,0.1,0.05,0.03,0
CUST03878,0.31,0.13,0.1,0
CUST03879,0.25,0.11,0.04,0
CUST03880,0.1,0.04,0.02,0
CUST03881,0.47,0.24,0.1,0
CUST03882,0.44,0.15,0.08,0
CUST03883,0.17,0.08,0.03,1
CUST03884,0.64,0.23,0.1,0
CUST03885,0.47,0.26,0.08,0
CUST03886,0.41,0.23,0.16,0
CUST03887,0.17,0.06,0.03,0
CUST03888,0.05,0.02,0.01,0
CUST03889,0.24,0.05,0.03,0
CUST03890,0.23,0.12,0.09,0
CUST03891,0.02,0.01,0.0,0
CUST03892,0.46,0.12,0.05,0
CUST03893,0.07,0.03,0.02,0
CUST03894,0.31,0.14,0.08,0
CUST03895,0.49,0.25,0.2,0
CUST03896,0.16,0.04,0.02,0
CUST03897,0.14,0.07,0.05,0
CUST03898,0.13,0.07,0.05,0
CUST03899,0.11,0.03,0.02,0
CUST03900,0.11,0.04,0.01,0
CUST03901,0.31,0.1,0.04,0
CUST03902,0.13,0.07,0.03,0
CUST03903,0.57,0.25,0.14,0
CUST03904,0.2,0.11,0.08,0
CUST03905,0.38,0.11,0.08,0
CUST03906,0.61,0.25,0.09,0
CUST03907,0.1,0.04,0.03,0
CUST03908,0.31,0.08,0.03,0
CUST03909,0.35,0.09,0.05,0
CUST03910,0.25,0.06,0.04,0
CUST03911,0.13,0.04,0.02,0
CUST03912,0.15,0.07,0.05,0
CUST03913,0.37,0.11,0.04,0
CUST03914,0.16,0.06,0.02,0
CUST03915,0.15,0.07,0.03,0
CUST03916,0.5,0.15,0.06,0
CUST03917,0.07,0.03,0.01,0
CUST03918,0.09,0.05,0.04,0
CUST03919,0.18,0.05,0.03,1
CUST03920,0.16,0.04,0.02,0
CUST03921,0.27,0.12,0.07,0
CUST03922,0.52,0.21,0.17,0
CUST03923,0.4,0.15,0.06,0
CUST03924,0.1,0.04,0.02,0
CUST03925,0.08,0.05,0.03,0
CUST03926,0.54,0.12,0.08,0
CUST03927,0.44,0.14,0.07,0
CUST03928,0.16,0.05,0.03,1
CUST03929,0.64,0.22,0.11,0
CUST03930,0.4,0.21,0.17,0
CUST03931,0.02,0.01,0.01,0
CUST03932,0.1,0.04,0.02,0
CUST03933,0.22,0.05,0.03,0
CUST03934,0.12,0.04,0.03,0
CUST03935,0.22,0.09,0.03,0
CUST03936,0.32,0.09,0.04,0
CUST03937,0.48,0.14,0.06,1
CUST03938,0.36,0.12,0.06,0
CUST03939,0.12,0.04,0.02,0
CUST03940,0.26,0.1,0.04,0
CUST03941,0.06,0.03,0.02,0
CUST03942,0.21,0.06,0.05,0
CUST03943,0.09,0.05,0.02,0
CUST03944,0.14,0.07,0.05,0
CUST03945,0.44,0.12,0.05,0
CUST03946,0.53,0.23,0.14,0
CUST03947,0.41,0.23,0.13,0
CUST03948,0.54,0.3,0.21,0
CUST03949,0.38,0.1,0.08,0
CUST03950,0.42,0.23,0.13,0
CUST03951,0.05,0.02,0.01,0
CUST03952,0.12,0.03,0.02,0
CUST03953,0.46,0.21,0.12,0
CUST03954,0.3,0.17,0.14,0
CUST03955,0.39,0.17,0.05,1
CUST03956,0.14,0.06,0.03,0
CUST03957,0.39,0.15,0.06,0
CUST03958,0.22,0.08,0.05,0
CUST03959,0.63,0.19,0.11,0
CUST03960,0.37,0.2,0.13,0
CUST03961,0.27,0.1,0.04,0
CUST03962,0.09,0.05,0.04,0
CUST03963,0.24,0.11,0.09,0
CUST03964,0.14,0.06,0.04,0
CUST03965,0.12,0.03,0.01,0
CUST03966,0.24,0.1,0.06,0
CUST03967,0.32,0.08,0.06,1
CUST03968,0.37,0.2,0.14,0
CUST03969,0.12,0.04,0.02,0
CUST03970,0.22,0.07,0.03,0
CUST03971,0.21,0.12,0.08,0
CUST03972,0.3,0.12,0.05,0
CUST03973,0.55,0.24,0.14,0
CUST03974,0.28,0.08,0.06,0
CUST03975,0.12,0.04,0.02,0
CUST03976,0.66,0.13,0.05,0
CUST03977,0.21,0.07,0.05,0
CUST03978,0.27,0.12,0.09,0
CUST03979,0.25,0.12,0.07,0
CUST03980,0.23,0.05,0.02,1
CUST03981,0.21,0.07,0.03,0
CUST03982,0.16,0.07,0.02,0
CUST03983,0.67,0.14,0.09,0
CUST03984,0.34,0.19,0.14,0
CUST03985,0.27,0.12,0.04,0
CUST03986,0.27,0.07,0.03,0
CUST03987,0.25,0.14,0.05,0
CUST03988,0.27,0.09,0.04,0
CUST03989,0.05,0.02,0.01,0
CUST03990,0.21,0.05,0.03,0
CUST03991,0.77,0.2,0.1,0
CUST03992,0.09,0.04,0.02,0
CUST03993,0.5,0.2,0.12,0
CUST03994,0.25,0.09,0.03,0
CUST03995,0.41,0.11,0.04,0
CUST03996,0.13,0.07,0.04,0
CUST03997,0.25,0.11,0.08,0
CUST03998,0.45,0.23,0.09,0
CUST03999,0.11,0.04,0.02,0
CUST04000,0.13,0.07,0.05,0
CUST04001,0.25,0.13,0.09,0
CUST04002,0.05,0.01,0.0,0
CUST04003,0.11,0.06,0.02,0
CUST04004,0.11,0.05,0.04,0
CUST04005,0.47,0.18,0.14,0
CUST04006,0.62,0.21,0.16,0
CUST04007,0.35,0.09,0.05,0
CUST04008,0.43,0.25,0.13,0
CUST04009,0.46,0.1,0.05,0
CUST04010,0.11,0.03,0.02,0
CUST04011,0.28,0.08,0.03,0
CUST04012,0.36,0.12,0.08,0
CUST04013,0.34,0.11,0.05,0
CUST04014,0.38,0.13,0.05,1
CUST04015,0.23,0.06,0.05,0
CUST04016,0.6,0.26,0.11,0
CUST04017,0.13,0.05,0.02,0
CUST04018,0.6,0.36,0.25,0
CUST04019,0.56,0.12,0.08,0
CUST04020,0.65,0.16,0.09,0
CUST04021,0.04,0.02,0.01,0
CUST04022,0.57,0.19,0.06,0
CUST04023,0.17,0.08,0.06,0
CUST04024,0.11,0.04,0.02,0
CUST04025,0.06,0.02,0.01,0
CUST04026,0.08,0.03,0.01,0
CUST04027,0.16,0.04,0.03,0
CUST04028,0.18,0.07,0.03,0
CUST04029,0.4,0.1,0.05,0
CUST04030,0.14,0.07,0.03,0
CUST04031,0.09,0.03,0.02,0
CUST04032,0.1,0.06,0.03,0
CUST04033,0.21,0.07,0.06,0
CUST04034,0.24,0.08,0.03,0
CUST04035,0.35,0.11,0.07,0
CUST04036,0.17,0.05,0.03,0
CUST04037,0.51,0.21,0.12,1
CUST04038,0.31,0.08,0.03,0
CUST04039,0.45,0.16,0.05,0
CUST04040,0.26,0.11,0.06,1
CUST04041,0.14,0.06,0.05,0
CUST04042,0.09,0.03,0.01,0
CUST04043,0.07,0.02,0.01,0
CUST04044,0.25,0.13,0.09,0
CUST04045,0.11,0.04,0.03,0
CUST04046,0.22,0.1,0.06,0
CUST04047,0.24,0.06,0.04,0
CUST04048,0.55,0.19,0.13,0
CUST04049,0.28,0.08,0.03,0
CUST04050,0.21,0.06,0.04,0
CUST04051,0.33,0.11,0.03,0
CUST04052,0.08,0.02,0.01,0
CUST04053,0.16,0.08,0.04,0
CUST04054,0.49,0.16,0.12,0
CUST04055,0.15,0.08,0.04,0
CUST04056,0.54,0.31,0.16,0
CUST04057,0.32,0.09,0.05,0
CUST04058,0.5,0.13,0.08,0
CUST04059,0.2,0.09,0.06,0
CUST04060,0.2,0.07,0.04,1
CUST04061,0.08,0.05,0.02,0
CUST04062,0.45,0.12,0.09,0
CUST04063,0.19,0.05,0.02,0
CUST04064,0.64,0.36,0.28,0
CUST04065,0.21,0.08,0.03,0
CUST04066,0.41,0.21,0.1,0
CUST04067,0.44,0.17,0.11,0
CUST04068,0.38,0.16,0.11,0
CUST04069,0.36,0.14,0.08,0
CUST04070,0.22,0.12,0.06,0
CUST04071,0.37,0.19,0.09,0
CUST04072,0.02,0.01,0.0,0
CUST04073,0.75,0.16,0.12,0
CUST04074,0.71,0.41,0.15,0
CUST04075,0.26,0.12,0.09,0
CUST04076,0.2,0.06,0.03,0
CUST04077,0.17,0.1,0.06,0
CUST04078,0.54,0.28,0.13,0
CUST04079,0.24,0.12,0.04,0
CUST04080,0.3,0.14,0.1,0
CUST04081,0.3,0.15,0.11,0
CUST04082,0.57,0.27,0.19,0
CUST04083,0.45,0.22,0.11,0
CUST04084,0.2,0.11,0.05,0
CUST04085,0.21,0.12,0.08,0
CUST04086,0.13,0.05,0.03,0
CUST04087,0.41,0.17,0.13,0
CUST04088,0.14,0.06,0.04,0
CUST04089,0.21,0.08,0.03,0
CUST04090,0.58,0.24,0.18,0
CUST04091,0.13,0.04,0.02,0
CUST04092,0.63,0.25,0.2,0
CUST04093,0.36,0.13,0.08,0
CUST04094,0.17,0.04,0.03,1
CUST04095,0.12,0.03,0.02,0
CUST04096,0.68,0.32,0.24,0
CUST04097,0.48,0.12,0.08,0
CUST04098,0.11,0.05,0.03,0
CUST04099,0.55,0.29,0.14,0
CUST04100,0.42,0.21,0.11,0
CUST04101,0.17,0.05,0.03,0
CUST04102,0.54,0.2,0.16,0
CUST04103,0.11,0.03,0.02,0
CUST04104,0.19,0.04,0.02,0
CUST04105,0.22,0.08,0.03,0
CUST04106,0.28,0.16,0.07,0
CUST04107,0.35,0.14,0.07,0
CUST04108,0.12,0.03,0.02,0
CUST04109,0.39,0.17,0.13,0
CUST04110,0.3,0.08,0.06,0
CUST04111,0.41,0.22,0.12,0
CUST04112,0.22,0.04,0.03,0
CUST04113,0.1,0.05,0.03,0
CUST04114,0.34,0.14,0.06,0
CUST04115,0.35,0.08,0.04,0
CUST04116,0.27,0.06,0.03,0
CUST04117,0.21,0.1,0.06,0
CUST04118,0.36,0.09,0.06,0
CUST04119,0.52,0.22,0.1,0
CUST04120,0.05,0.02,0.01,0
CUST04121,0.14,0.04,0.02,0
CUST04122,0.45,0.19,0.06,0
CUST04123,0.13,0.06,0.03,0
CUST04124,0.53,0.24,0.15,0
CUST04125,0.06,0.03,0.01,0
CUST04126,0.23,0.05,0.02,0
CUST04127,0.26,0.08,0.05,0
CUST04128,0.15,0.06,0.05,0
CUST04129,0.65,0.19,0.15,0
CUST04130,0.35,0.14,0.09,0
CUST04131,0.35,0.17,0.12,0
CUST04132,0.34,0.1,0.06,1
CUST04133,0.4,0.2,0.07,1
CUST04134,0.05,0.01,0.01,0
CUST04135,0.26,0.1,0.07,0
CUST04136,0.63,0.33,0.11,0
CUST04137,0.2,0.08,0.06,0
CUST04138,0.6,0.25,0.08,0
CUST04139,0.51,0.24,0.19,0
CUST04140,0.19,0.05,0.02,0
CUST04141,0.41,0.25,0.13,0
CUST04142,0.18,0.04,0.02,0
CUST04143,0.31,0.1,0.08,0
CUST04144,0.12,0.04,0.03,0
CUST04145,0.33,0.13,0.04,0
CUST04146,0.48,0.16,0.06,0
CUST04147,0.18,0.05,0.04,0
CUST04148,0.27,0.08,0.04,0
CUST04149,0.17,0.09,0.04,0
CUST04150,0.22,0.09,0.06,0
CUST04151,0.05,0.02,0.01,0
CUST04152,0.34,0.16,0.09,0
CUST04153,0.23,0.1,0.05,0
CUST04154,0.28,0.15,0.11,0
CUST04155,0.15,0.04,0.03,0
CUST04156,0.07,0.02,0.01,0
CUST04157,0.24,0.13,0.08,0
CUST04158,0.11,0.03,0.02,0
CUST04159,0.18,0.06,0.03,0
CUST04160,0.28,0.11,0.07,0
CUST04161,0.37,0.18,0.14,0
CUST04162,0.39,0.14,0.06,0
CUST04163,0.48,0.14,0.1,0
CUST04164,0.13,0.05,0.02,0
CUST04165,0.3,0.11,0.08,0
CUST04166,0.4,0.19,0.14,0
CUST04167,0.35,0.12,0.05,0
CUST04168,0.34,0.2,0.14,0
CUST04169,0.23,0.06,0.03,0
CUST04170,0.14,0.06,0.04,0
CUST04171,0.38,0.17,0.11,0
CUST04172,0.23,0.12,0.06,0
CUST04173,0.34,0.15,0.07,0
CUST04174,0.28,0.15,0.08,0
CUST04175,0.16,0.04,0.02,0
CUST04176,0.26,0.14,0.06,0
CUST04177,0.06,0.02,0.01,0
CUST04178,0.24,0.13,0.1,0
CUST04179,0.2,0.05,0.02,0
CUST04180,0.62,0.21,0.1,0
CUST04181,0.43,0.22,0.13,0
CUST04182,0.17,0.05,0.02,0
CUST04183,0.1,0.04,0.03,0
CUST04184,0.38,0.08,0.03,0
CUST04185,0.56,0.16,0.1,0
CUST04186,0.29,0.08,0.06,0
