customer_id,ticket_count,complaint_count,avg_resolution_time,satisfaction_score
CUST03874,1,0,2.79,3.59
CUST03875,1,0,0.5,4.55
CUST03876,0,0,1.7,4.25
CUST03877,0,0,0.77,3.15
CUST03878,4,3,1.0,2.92
CUST03879,1,0,0.5,3.66
CUST03880,0,0,3.15,4.2
CUST03881,2,2,2.34,4.22
CUST03882,3,1,2.26,3.85
CUST03883,1,0,1.69,4.13
CUST03884,1,0,2.75,3.53
CUST03885,3,1,2.81,3.11
CUST03886,1,1,2.59,3.35
CUST03887,2,2,2.58,3.21
CUST03888,1,0,2.0,4.22
CUST03889,2,0,1.79,5.0
CUST03890,2,1,1.42,3.28
CUST03891,2,0,4.05,4.1
CUST03892,0,0,1.98,3.82
CUST03893,3,1,2.53,3.3
CUST03894,2,1,1.75,3.65
CUST03895,1,1,4.28,4.0
CUST03896,5,1,2.52,3.2
CUST03897,1,0,2.37,4.69
CUST03898,0,0,2.36,3.88
CUST03899,2,0,0.8,4.04
CUST03900,0,0,3.71,3.82
CUST03901,0,0,1.81,4.28
CUST03902,0,0,3.7,4.06
CUST03903,5,1,2.58,3.8
CUST03904,2,0,2.5,4.11
CUST03905,1,0,1.32,4.06
CUST03906,0,0,3.85,3.72
CUST03907,2,1,2.87,4.02
CUST03908,1,1,3.9,4.12
CUST03909,3,1,1.24,3.53
CUST03910,1,0,1.43,4.38
CUST03911,1,1,1.64,3.9
CUST03912,3,2,1.71,3.34
CUST03913,0,0,0.89,3.58
CUST03914,0,0,3.4,3.59
CUST03915,1,0,1.16,3.52
CUST03916,3,1,1.55,3.37
CUST03917,1,1,3.3,2.8
CUST03918,4,2,4.21,3.29
CUST03919,0,0,4.3,4.25
CUST03920,3,2,2.41,3.87
CUST03921,2,1,3.17,4.09
CUST03922,2,1,3.71,4.27
CUST03923,0,0,2.88,4.51
CUST03924,2,1,1.5,4.47
CUST03925,1,1,1.85,3.56
CUST03926,3,1,1.81,4.34
CUST03927,4,2,3.8,3.62
CUST03928,0,0,2.96,3.7
CUST03929,1,0,2.89,4.52
CUST03930,1,1,5.14,4.02
CUST03931,2,0,2.62,3.59
CUST03932,2,1,2.35,4.04
CUST03933,0,0,0.5,3.79
CUST03934,1,1,1.48,4.51
CUST03935,2,1,3.33,2.93
CUST03936,0,0,4.1,3.67
CUST03937,2,1,4.34,3.17
CUST03938,0,0,1.52,3.79
CUST03939,0,0,2.88,4.48
CUST03940,1,0,2.49,4.79
CUST03941,1,1,2.63,3.73
CUST03942,3,0,3.51,4.37
CUST03943,1,1,3.0,3.78
CUST03944,2,1,3.46,4.53
CUST03945,3,0,2.27,4.59
CUST03946,2,0,0.89,4.36
CUST03947,1,0,2.56,3.95
CUST03948,1,1,2.03,2.95
CUST03949,0,0,2.38,3.94
CUST03950,1,0,3.51,4.18
CUST03951,0,0,0.6,3.59
CUST03952,5,0,2.52,4.02
CUST03953,1,0,3.45,3.56
CUST03954,2,0,3.65,4.24
CUST03955,2,1,0.5,4.0
CUST03956,1,0,4.21,4.65
CUST03957,0,0,2.4,4.57
CUST03958,0,0,3.78,4.2
CUST03959,2,0,1.94,4.55
CUST03960,8,3,3.37,4.15
CUST03961,1,0,3.55,3.78
CUST03962,2,2,3.45,4.29
CUST03963,4,3,2.41,4.06
CUST03964,2,1,1.53,2.94
CUST03965,0,0,2.79,3.88
CUST03966,1,0,2.95,3.57
CUST03967,0,0,0.84,4.4
CUST03968,1,1,3.3,3.26
CUST03969,0,0,0.57,3.93
CUST03970,3,0,3.05,4.45
CUST03971,1,1,3.44,4.13
CUST03972,0,0,1.36,3.85
CUST03973,1,0,3.29,3.57
CUST03974,0,0,2.4,3.97
CUST03975,1,1,2.28,3.69
CUST03976,0,0,3.04,3.97
CUST03977,0,0,3.21,4.81
CUST03978,3,1,2.26,4.43
CUST03979,2,0,4.14,4.52
CUST03980,0,0,4.07,4.48
CUST03981,1,0,1.39,3.46
CUST03982,1,1,0.5,3.42
CUST03983,1,1,3.66,3.01
CUST03984,1,0,3.1,3.9
CUST03985,1,0,1.78,3.96
CUST03986,0,0,1.09,4.08
CUST03987,2,1,3.01,3.37
CUST03988,0,0,0.5,3.13
CUST03989,1,0,3.52,3.89
CUST03990,1,0,2.6,3.47
CUST03991,0,0,2.7,4.21
CUST03992,2,1,3.21,4.03
CUST03993,1,1,3.49,4.26
CUST03994,3,0,1.88,4.26
CUST03995,1,1,2.46,3.91
CUST03996,1,0,2.26,3.93
CUST03997,2,1,1.15,4.19
CUST03998,3,1,2.09,4.54
CUST03999,1,0,4.33,4.17
CUST04000,0,0,0.75,4.33
CUST04001,0,0,2.31,3.67
CUST04002,2,1,1.51,4.37
CUST04003,0,0,4.1,3.79
CUST04004,0,0,1.62,4.32
CUST04005,2,2,3.18,3.54
CUST04006,2,1,2.37,4.02
CUST04007,4,1,1.84,4.67
CUST04008,1,0,1.69,3.71
CUST04009,0,0,2.78,3.61
CUST04010,1,1,4.28,4.04
CUST04011,0,0,1.9,4.12
CUST04012,1,1,3.74,3.72
CUST04013,1,1,2.69,4.16
CUST04014,0,0,2.53,3.82
CUST04015,1,0,1.87,4.33
CUST04016,0,0,3.27,4.13
CUST04017,2,0,2.05,3.48
CUST04018,2,2,2.03,3.64
CUST04019,3,1,2.76,4.17
CUST04020,1,0,0.5,4.16
CUST04021,1,0,1.96,3.6
CUST04022,1,0,2.31,4.07
CUST04023,2,1,2.4,3.52
CUST04024,1,0,1.7,4.61
CUST04025,0,0,2.31,3.84
CUST04026,2,1,2.44,4.13
CUST04027,2,1,1.25,4.38
CUST04028,3,1,2.51,3.67
CUST04029,4,3,1.15,4.07
CUST04030,2,0,1.47,3.73
CUST04031,4,0,2.23,3.83
CUST04032,2,0,1.94,4.34
CUST04033,1,1,3.43,4.27
CUST04034,1,1,1.8,3.94
CUST04035,2,0,3.28,3.72
CUST04036,1,1,4.37,3.93
CUST04037,0,0,1.0,4.35
CUST04038,4,2,2.63,3.26
CUST04039,3,1,4.51,3.26
CUST04040,1,0,2.12,4.67
CUST04041,1,0,3.06,4.1
CUST04042,4,2,4.26,3.48
CUST04043,1,1,3.05,3.95
CUST04044,1,1,1.06,4.73
CUST04045,4,2,3.02,3.49
CUST04046,2,1,1.62,4.17
CUST04047,4,2,3.37,4.21
CUST04048,1,1,3.94,3.6
CUST04049,3,2,1.89,3.44
CUST04050,0,0,2.06,4.06
CUST04051,1,0,0.67,4.25
CUST04052,4,2,3.2,3.46
CUST04053,2,1,3.42,3.97
CUST04054,1,0,2.45,4.6
CUST04055,0,0,2.66,3.93
CUST04056,3,1,2.08,4.16
CUST04057,5,1,1.89,3.37
CUST04058,3,1,2.98,4.23
CUST04059,0,0,4.1,4.16
CUST04060,1,0,2.41,3.27
CUST04061,1,0,3.01,4.31
CUST04062,5,2,2.4,2.9
CUST04063,1,0,1.61,4.38
CUST04064,5,1,1.6,3.48
CUST04065,0,0,3.06,4.47
CUST04066,1,1,2.87,3.43
CUST04067,3,2,4.74,3.18
CUST04068,0,0,1.7,4.27
CUST04069,2,0,3.39,3.15
CUST04070,2,1,2.32,3.86
CUST04071,4,3,2.4,3.34
CUST04072,1,0,0.88,3.91
CUST04073,4,2,3.03,4.34
CUST04074,1,0,2.18,3.93
CUST04075,0,0,1.9,4.7
CUST04076,0,0,2.29,3.58
CUST04077,1,0,1.95,3.8
CUST04078,1,0,1.57,4.45
CUST04079,1,1,3.0,4.03
CUST04080,2,0,1.86,3.56
CUST04081,4,3,2.81,3.32
CUST04082,0,0,1.92,4.71
CUST04083,0,0,3.16,4.31
CUST04084,0,0,4.41,3.0
CUST04085,0,0,3.42,4.17
CUST04086,1,1,2.8,3.57
CUST04087,2,1,3.55,3.62
CUST04088,2,0,1.73,3.52
CUST04089,2,0,6.0,3.66
CUST04090,2,1,1.22,4.63
CUST04091,2,0,1.72,4.8
CUST04092,1,0,2.41,3.79
CUST04093,1,1,1.24,2.72
CUST04094,4,2,1.19,4.17
CUST04095,1,1,0.66,3.56
CUST04096,2,0,4.22,3.72
CUST04097,1,0,1.19,4.33
CUST04098,0,0,3.26,3.44
CUST04099,0,0,2.28,3.65
CUST04100,1,0,2.73,3.3
CUST04101,1,1,1.87,4.08
CUST04102,2,0,2.92,4.43
CUST04103,2,1,0.82,4.45
CUST04104,2,0,2.05,3.99
CUST04105,1,1,1.74,3.59
CUST04106,0,0,2.13,4.38
CUST04107,2,0,2.19,4.41
CUST04108,1,1,1.22,4.14
CUST04109,3,2,1.59,3.95
CUST04110,2,0,4.22,3.97
CUST04111,1,0,2.6,3.7
CUST04112,2,0,2.79,4.38
CUST04113,0,0,3.12,3.93
CUST04114,2,1,3.5,4.41
CUST04115,3,2,3.59,3.24
CUST04116,0,0,0.53,4.62
CUST04117,0,0,1.07,4.06
CUST04118,4,2,1.25,3.1
CUST04119,0,0,2.64,4.63
CUST04120,2,1,3.48,4.08
CUST04121,0,0,2.76,4.67
CUST04122,1,0,3.03,4.32
CUST04123,0,0,1.18,4.27
CUST04124,0,0,3.75,3.93
CUST04125,1,0,2.07,3.96
CUST04126,1,1,3.18,4.04
CUST04127,0,0,3.01,3.61
CUST04128,3,2,3.03,4.53
CUST04129,1,0,1.29,4.5
CUST04130,2,1,4.46,3.13
CUST04131,0,0,3.31,4.46
CUST04132,0,0,1.96,3.2
CUST04133,0,0,4.43,3.9
CUST04134,3,2,3.43,3.56
CUST04135,1,0,2.38,4.49
CUST04136,6,1,2.39,2.98
CUST04137,2,1,0.85,4.05
CUST04138,1,0,2.47,4.16
CUST04139,1,0,1.22,4.14
CUST04140,2,2,0.5,3.71
CUST04141,2,0,2.56,3.95
CUST04142,2,0,2.19,4.49
CUST04143,2,1,3.48,3.59
CUST04144,0,0,1.18,3.59
CUST04145,3,1,0.76,4.49
CUST04146,2,1,1.51,4.21
CUST04147,3,1,2.8,4.23
CUST04148,0,0,3.14,3.77
CUST04149,1,0,2.6,4.14
CUST04150,4,2,0.92,4.24
CUST04151,3,1,1.47,3.54
CUST04152,1,1,1.85,3.56
CUST04153,1,0,1.58,3.9
CUST04154,1,1,3.7,2.39
CUST04155,0,0,0.96,4.4
CUST04156,3,0,3.17,4.05
CUST04157,2,2,3.12,3.63
CUST04158,1,1,2.09,3.54
CUST04159,1,1,4.12,3.74
CUST04160,2,0,3.21,3.95
CUST04161,2,0,3.71,4.75
CUST04162,0,0,3.74,4.51
CUST04163,3,2,3.85,4.07
CUST04164,2,2,3.06,4.08
CUST04165,1,1,0.63,3.7
CUST04166,0,0,2.19,4.34
CUST04167,0,0,2.23,4.59
CUST04168,0,0,2.85,4.55
CUST04169,3,2,1.77,3.92
CUST04170,3,0,1.9,3.92
CUST04171,2,1,2.66,3.23
CUST04172,1,0,2.75,4.42
CUST04173,1,1,3.09,3.6
CUST04174,1,0,1.82,4.75
CUST04175,3,2,3.55,3.05
CUST04176,2,0,3.47,5.0
CUST04177,4,2,3.71,4.49
CUST04178,2,2,3.15,4.53
CUST04179,0,0,2.13,3.41
CUST04180,0,0,1.28,3.32
CUST04181,1,1,3.56,4.08
CUST04182,1,1,3.55,4.48
CUST04183,1,0,1.6,3.48
CUST04184,0,0,2.81,3.37
CUST04185,3,1,2.11,3.44
CUST04186,0,0,1.66,3.71
CUST04187,6,3,1.38,3.33
CUST04188,2,0,5.0,4.37
CUST04189,2,0,3.64,4.79
CUST04190,3,2,2.83,3.44
CUST04191,1,0,3.51,4.5
CUST04192,1,0,3.85,3.15
CUST04193,2,0,3.97,3.67
CUST04194,2,2,3.79,3.45
CUST04195,2,1,1.65,3.37
CUST04196,2,1,3.14,3.87
CUST04197,0,0,1.74,3.71
CUST04198,1,0,2.42,4.09
CUST04199,4,3,2.57,3.57
CUST04200,4,2,1.81,3.56
CUST04201,0,0,3.0,4.01
CUST04202,2,1,2.7,3.5
CUST04203,1,1,1.4,3.4
CUST04204,3,2,1.46,4.04
CUST04205,0,0,3.09,2.86
CUST04206,1,0,2.36,3.79
CUST04207,2,0,0.5,3.33
CUST04208,1,0,4.25,4.31
CUST04209,0,0,3.65,4.64
CUST04210,1,1,2.43,3.43
CUST04211,2,0,2.43,4.99
CUST04212,2,2,3.47,2.68
CUST04213,1,1,1.25,3.47
CUST04214,2,0,3.41,3.64
CUST04215,3,2,3.44,3.74
CUST04216,1,1,1.75,3.43
CUST04217,3,1,3.22,3.78
CUST04218,0,0,2.29,4.09
CUST04219,1,0,4.04,3.24
CUST04220,2,0,2.48,4.61
CUST04221,0,0,2.96,4.1
CUST04222,3,1,2.25,4.1
CUST04223,4,2,1.68,3.86
CUST04224,1,1,2.63,4.01
CUST04225,2,0,1.78,4.45
CUST04226,2,1,0.74,4.28
CUST04227,0,0,1.54,4.33
CUST04228,3,1,2.29,4.8
CUST04229,2,2,2.56,3.08
CUST04230,1,1,2.5,4.13
CUST04231,0,0,2.94,3.19
CUST04232,1,0,1.33,3.93
CUST04233,2,0,2.99,4.31
CUST04234,2,1,2.97,3.45
CUST04235,1,0,2.79,5.0
CUST04236,0,0,1.36,3.64
CUST04237,1,0,0.92,3.89
CUST04238,1,0,4.05,4.16
CUST04239,3,0,2.15,4.34
CUST04240,0,0,2.67,3.89
CUST04241,1,1,2.37,2.5
CUST04242,0,0,3.4,3.43
CUST04243,0,0,3.44,4.41
CUST04244,2,0,3.28,4.25
CUST04245,2,0,3.5,3.76
CUST04246,1,0,1.37,3.69
CUST04247,3,1,2.31,3.53
CUST04248,2,0,2.86,4.22
CUST04249,2,1,2.43,3.94
CUST04250,2,2,2.19,4.04
CUST04251,0,0,2.21,3.86
CUST04252,0,0,2.77,3.81
CUST04253,3,2,3.76,3.47
CUST04254,1,1,4.79,3.17
CUST04255,0,0,2.14,3.49
CUST04256,1,0,2.1,3.84
CUST04257,2,1,4.88,2.7
CUST04258,1,0,1.58,3.21
CUST04259,1,0,0.65,4.17
CUST04260,1,0,2.72,4.49
CUST04261,1,0,3.37,3.9
CUST04262,1,0,1.8,3.47
CUST04263,3,2,4.21,3.57
CUST04264,2,1,2.04,3.94
CUST04265,1,0,1.37,3.5
CUST04266,1,0,1.73,4.02
CUST04267,0,0,2.84,4.4
CUST04268,0,0,1.98,3.21
CUST04269,0,0,3.53,3.5
CUST04270,0,0,1.66,5.0
CUST04271,2,1,3.25,3.89
CUST04272,2,2,1.71,3.39
CUST04273,2,0,1.77,4.34
CUST04274,2,1,2.97,5.0
CUST04275,3,1,1.69,4.32
CUST04276,2,1,2.84,4.2
CUST04277,6,1,3.22,3.35
CUST04278,2,1,2.88,3.92
CUST04279,3,1,2.22,3.37
CUST04280,2,0,0.5,3.97
CUST04281,1,1,1.45,3.63
CUST04282,2,1,2.78,3.61
CUST04283,3,1,1.44,3.68
CUST04284,1,1,0.93,4.72
CUST04285,1,0,2.49,4.28
CUST04286,1,0,3.82,4.37
CUST04287,2,2,2.69,3.78
CUST04288,1,0,1.75,4.72
CUST04289,0,0,3.11,4.05
CUST04290,1,1,2.18,4.08
CUST04291,4,1,1.59,3.82
CUST04292,2,1,1.88,4.46
CUST04293,1,0,3.31,3.85
CUST04294,2,2,3.06,3.7
CUST04295,0,0,2.58,3.86
CUST04296,0,0,1.72,3.96
CUST04297,4,2,3.21,4.22
CUST04298,1,1,2.67,3.47
CUST04299,1,0,2.03,3.98
CUST04300,1,1,3.54,4.76
CUST04301,1,1,3.16,4.6
CUST04302,2,2,3.59,4.31
CUST04303,2,1,3.38,3.12
CUST04304,0,0,1.84,3.91
CUST04305,1,0,3.14,4.28
CUST04306,2,1,3.01,3.42
CUST04307,2,0,2.35,3.66
CUST04308,3,1,3.64,4.05
CUST04309,0,0,1.92,4.32
CUST04310,3,0,1.29,4.21
CUST04311,1,1,2.96,4.23
CUST04312,4,3,2.94,3.58
CUST04313,1,1,1.99,4.24
CUST04314,0,0,2.04,3.67
CUST04315,0,0,2.43,5.0
CUST04316,3,0,1.18,4.56
CUST04317,0,0,2.41,4.17
CUST04318,2,1,2.93,3.98
CUST04319,3,0,3.42,4.14
CUST04320,2,1,0.68,3.84
CUST04321,2,1,3.86,3.65
CUST04322,2,1,3.85,3.75
CUST04323,1,0,4.15,4.13
CUST04324,3,2,1.44,4.25
CUST04325,3,0,0.53,4.08
CUST04326,1,1,2.24,3.1
CUST04327,3,2,5.32,3.97
CUST04328,1,0,1.34,4.75
CUST04329,0,0,3.0,4.15
CUST04330,2,1,1.59,4.22
CUST04331,0,0,2.96,5.0
CUST04332,3,1,2.4,3.9
CUST04333,0,0,3.73,3.3
CUST04334,1,1,3.17,3.75
CUST04335,2,1,2.29,3.96
CUST04336,0,0,2.06,3.82
CUST04337,1,1,2.41,3.98
CUST04338,3,1,2.96,2.94
CUST04339,2,1,2.43,3.35
CUST04340,1,0,3.08,4.16
CUST04341,2,0,4.5,5.0
CUST04342,1,0,3.58,3.57
CUST04343,2,2,3.62,4.54
CUST04344,1,0,4.26,4.21
CUST04345,2,0,2.33,4.18
CUST04346,1,1,2.35,3.09
CUST04347,0,0,1.14,4.9
CUST04348,3,2,1.81,4.0
CUST04349,1,0,2.65,3.55
CUST04350,2,2,3.68,3.68
CUST04351,1,1,3.17,4.68
CUST04352,0,0,1.4,4.7
CUST04353,0,0,2.88,3.61
CUST04354,2,1,2.07,4.26
CUST04355,0,0,3.57,5.0
CUST04356,1,0,3.31,3.77
CUST04357,1,1,3.49,4.21
CUST04358,1,1,2.16,3.95
CUST04359,1,1,0.97,4.71
CUST04360,4,4,4.42,3.3
CUST04361,3,3,2.75,3.81
CUST04362,0,0,1.91,4.08
CUST04363,2,0,2.01,3.62
CUST04364,3,0,1.65,4.64
CUST04365,1,0,3.97,3.97
CUST04366,2,1,2.47,3.67
CUST04367,2,2,2.6,3.84
CUST04368,0,0,3.46,4.07
CUST04369,2,1,2.25,3.89
CUST04370,2,1,0.5,4.02
CUST04371,2,0,1.69,4.56
CUST04372,4,1,0.64,4.14
CUST04373,1,1,3.29,3.58
CUST04374,0,0,1.68,3.98
CUST04375,1,0,1.31,4.49
CUST04376,2,1,3.38,3.15
CUST04377,2,0,3.87,3.11
CUST04378,1,0,3.24,3.42
CUST04379,1,1,2.54,4.66
CUST04380,1,1,2.53,3.51
CUST04381,2,1,1.67,3.47
CUST04382,1,1,2.23,3.34
CUST04383,0,0,2.25,2.84
CUST04384,0,0,2.09,4.23
CUST04385,2,1,2.49,3.79
CUST04386,1,1,2.05,4.42
CUST04387,2,1,2.16,2.95
CUST04388,1,0,1.68,3.77
CUST04389,3,1,1.13,3.54
CUST04390,1,0,3.03,4.28
CUST04391,2,2,2.24,4.04
CUST04392,1,0,2.69,3.91
CUST04393,1,0,2.04,3.32
CUST04394,3,1,3.27,4.15
CUST04395,1,0,1.89,4.5
CUST04396,3,0,2.33,3.82
CUST04397,3,1,1.76,4.28
CUST04398,2,1,1.92,4.09
CUST04399,2,1,2.8,3.49
CUST04400,0,0,1.12,3.79
CUST04401,2,1,3.47,3.54
CUST04402,2,1,2.13,2.97
CUST04403,2,0,0.96,4.93
CUST04404,0,0,2.19,3.68
CUST04405,0,0,2.58,4.33
CUST04406,4,0,2.1,4.02
CUST04407,0,0,1.9,4.12
CUST04408,0,0,2.04,4.72
CUST04409,1,1,3.04,4.56
CUST04410,1,0,1.61,3.9
CUST04411,2,1,2.15,4.38
CUST04412,0,0,1.84,4.03
CUST04413,2,1,2.05,3.76
CUST04414,1,0,0.75,4.6
CUST04415,3,0,2.06,4.43
CUST04416,0,0,1.19,3.09
CUST04417,1,1,2.87,3.5
CUST04418,1,1,2.71,4.31
CUST04419,1,0,1.42,4.91
CUST04420,2,0,2.06,3.82
CUST04421,2,2,2.76,4.29
CUST04422,3,1,3.51,3.31
CUST04423,1,0,3.68,3.59
CUST04424,0,0,3.57,4.21
CUST04425,2,0,3.17,3.87
CUST04426,2,1,1.76,3.4
CUST04427,1,1,4.27,4.17
CUST04428,3,0,2.23,4.35
CUST04429,1,1,3.61,3.98
CUST04430,1,0,0.5,4.14
CUST04431,1,1,1.02,3.88
CUST04432,2,0,3.22,3.15
CUST04433,0,0,3.65,4.43
CUST04434,1,0,2.41,3.65
CUST04435,2,1,2.7,2.88
CUST04436,1,1,3.03,3.46
CUST04437,2,2,1.2,3.2
CUST04438,3,1,2.25,3.29
CUST04439,1,0,4.01,3.81
CUST04440,1,0,1.87,4.47
CUST04441,1,0,3.87,4.62
CUST04442,2,0,1.56,3.5
CUST04443,4,2,0.71,2.98
CUST04444,1,0,1.0,3.83
CUST04445,2,1,1.65,3.55
CUST04446,2,0,0.5,4.05
CUST04447,2,1,2.49,4.16
CUST04448,3,1,1.97,3.36
CUST04449,1,0,1.24,4.38
CUST04450,2,2,1.45,3.26
CUST04451,0,0,4.05,3.89
CUST04452,4,2,3.18,3.96
CUST04453,0,0,0.74,4.05
CUST04454,0,0,4.04,4.6
CUST04455,1,1,2.1,3.14
CUST04456,6,2,1.26,3.84
CUST04457,1,0,3.06,3.47
CUST04458,4,3,3.02,3.44
CUST04459,0,0,3.24,4.51
CUST04460,1,0,2.95,3.41
CUST04461,3,0,3.88,4.71
CUST04462,1,1,2.65,4.27
CUST04463,0,0,2.95,3.71
CUST04464,0,0,2.3,4.62
CUST04465,4,2,2.39,3.91
CUST04466,2,1,2.23,3.31
CUST04467,1,1,2.07,3.76
CUST04468,0,0,3.13,3.41
CUST04469,4,3,2.98,3.51
CUST04470,2,2,2.44,2.86
CUST04471,1,1,3.27,4.5
CUST04472,0,0,1.71,4.24
CUST04473,2,1,4.17,3.17
CUST04474,2,0,2.43,3.56
CUST04475,2,1,2.01,4.08
CUST04476,0,0,3.23,5.0
CUST04477,1,1,0.5,3.6
CUST04478,1,0,3.46,3.8
CUST04479,0,0,3.31,4.26
CUST04480,1,0,3.09,3.88
CUST04481,0,0,3.58,3.8
CUST04482,1,0,2.36,3.44
CUST04483,2,2,0.9,3.52
CUST04484,0,0,1.78,4.56
CUST04485,1,0,2.96,4.86
CUST04486,1,0,3.33,4.25
CUST04487,0,0,4.47,3.93
CUST04488,3,2,2.07,3.77
CUST04489,1,1,2.4,4.61
CUST04490,1,1,2.87,3.05
CUST04491,1,1,3.6,3.45
CUST04492,1,0,2.14,4.01
CUST04493,0,0,2.55,3.8
CUST04494,2,1,4.21,3.96
CUST04495,2,0,3.32,4.36
CUST04496,0,0,2.77,3.88
CUST04497,0,0,1.63,4.04
CUST04498,3,2,2.01,3.99
CUST04499,3,2,1.63,3.18
CUST04500,2,0,3.38,3.83
CUST04501,1,0,1.59,3.72
CUST04502,2,1,1.66,3.15
CUST04503,1,1,2.23,3.78
CUST04504,1,0,2.7,3.85
CUST04505,0,0,2.26,4.29
CUST04506,0,0,3.78,3.38
CUST04507,0,0,2.75,4.04
CUST04508,1,0,2.42,3.1
CUST04509,1,1,1.94,3.98
CUST04510,2,0,2.06,3.6
CUST04511,0,0,2.31,4.42
CUST04512,1,0,0.74,3.27
CUST04513,0,0,2.81,3.91
CUST04514,3,0,3.24,3.41
CUST04515,0,0,3.73,3.55
CUST04516,1,0,1.76,2.96
CUST04517,4,2,3.37,3.37
CUST04518,2,1,3.12,3.61
CUST04519,3,2,3.35,4.38
CUST04520,4,1,1.19,3.04
CUST04521,0,0,3.25,3.97
CUST04522,2,0,3.34,3.44
CUST04523,1,1,2.35,4.03
CUST04524,2,0,2.63,4.75
CUST04525,1,0,2.45,4.21
CUST04526,4,1,3.33,3.46
CUST04527,2,1,1.33,3.51
CUST04528,0,0,2.33,4.28
CUST04529,1,1,3.57,3.22
CUST04530,2,1,3.29,3.42
CUST04531,0,0,2.83,3.81
CUST04532,1,1,2.2,3.32
CUST04533,3,2,1.84,3.09
CUST04534,0,0,3.06,4.91
CUST04535,0,0,2.43,3.39
CUST04536,0,0,1.8,3.36
CUST04537,1,1,3.19,3.76
CUST04538,1,0,2.0,4.21
CUST04539,1,0,4.07,4.35
CUST04540,2,2,1.48,3.78
CUST04541,2,2,1.33,3.38
CUST04542,1,1,2.56,3.0
CUST04543,1,1,1.07,2.86
CUST04544,1,0,3.46,4.36
CUST04545,1,0,0.62,3.81
CUST04546,2,1,0.5,3.61
CUST04547,3,1,3.4,4.12
CUST04548,0,0,0.51,4.46
CUST04549,0,0,2.26,4.8
CUST04550,1,0,2.31,5.0
CUST04551,3,1,1.77,2.95
CUST04552,2,1,3.3,3.76
CUST04553,0,0,4.02,3.51
CUST04554,4,3,3.35,3.65
CUST04555,2,1,2.41,3.82
CUST04556,0,0,4.04,3.6
CUST04557,0,0,2.96,4.39
CUST04558,1,1,2.71,3.77
CUST04559,1,0,1.3,3.68
CUST04560,2,1,1.2,3.53
CUST04561,1,0,0.97,4.12
CUST04562,0,0,2.5,4.54
CUST04563,2,0,2.66,4.52
CUST04564,3,2,2.5,2.86
CUST04565,4,0,2.88,4.47
CUST04566,2,0,1.9,4.52
CUST04567,0,0,2.09,4.07
CUST04568,1,1,3.78,4.19
CUST04569,2,0,2.39,3.79
CUST04570,4,1,4.62,3.35
CUST04571,0,0,1.54,4.8
CUST04572,1,1,1.3,4.15
CUST04573,2,1,1.84,3.8
CUST04574,2,1,2.45,3.32
CUST04575,1,1,2.32,4.27
CUST04576,1,1,3.48,3.03
CUST04577,2,1,2.75,3.56
CUST04578,0,0,4.24,3.4
CUST04579,1,1,1.8,3.99
CUST04580,0,0,3.85,4.27
CUST04581,0,0,1.17,4.61
CUST04582,1,0,2.55,3.81
CUST04583,3,0,3.44,3.56
CUST04584,1,1,3.49,3.07
CUST04585,1,1,3.04,4.32
CUST04586,1,0,1.85,4.52
CUST04587,2,0,3.63,4.08
CUST04588,3,1,1.37,3.86
CUST04589,1,0,3.33,2.65
CUST04590,2,1,2.38,3.42
CUST04591,4,2,2.0,3.66
CUST04592,6,4,0.96,3.55
CUST04593,2,1,2.93,3.99
CUST04594,3,1,4.09,3.37
CUST04595,5,3,0.69,2.95
CUST04596,1,0,1.46,4.5
CUST04597,2,0,3.45,4.21
CUST04598,0,0,2.55,3.6
CUST04599,1,0,2.51,4.61
CUST04600,0,0,0.97,3.94
CUST04601,1,0,2.44,4.18
CUST04602,2,0,1.66,3.97
CUST04603,1,0,2.84,4.16
CUST04604,1,0,0.73,3.96
CUST04605,2,1,0.5,3.85
CUST04606,1,1,3.22,4.67
CUST04607,3,2,1.85,3.23
CUST04608,5,3,2.65,2.7
CUST04609,0,0,3.0,3.58
CUST04610,1,1,1.72,4.03
CUST04611,0,0,2.91,3.99
CUST04612,0,0,2.28,4.69
CUST04613,0,0,3.93,3.81
CUST04614,1,1,3.23,3.07
CUST04615,1,0,1.42,5.0
CUST04616,1,1,3.21,3.71
CUST04617,3,2,1.8,4.54
CUST04618,0,0,2.64,4.52
CUST04619,1,0,3.99,3.51
CUST04620,2,1,4.04,4.23
CUST04621,2,1,1.47,5.0
CUST04622,2,1,2.48,3.27
CUST04623,0,0,2.78,4.3
CUST04624,0,0,0.81,4.44
CUST04625,4,1,3.15,3.86
CUST04626,3,2,2.42,3.44
CUST04627,1,0,1.98,4.27
CUST04628,1,1,4.6,3.0
CUST04629,1,0,1.51,3.74
CUST04630,0,0,2.07,3.88
CUST04631,2,1,3.64,3.65
CUST04632,3,1,3.66,3.18
CUST04633,4,2,2.47,3.9
CUST04634,1,0,1.76,4.0
CUST04635,0,0,3.62,4.14
CUST04636,1,1,3.43,4.05
CUST04637,0,0,2.56,4.25
CUST04638,1,1,1.8,4.25
CUST04639,1,1,2.78,4.65
CUST04640,4,1,3.39,3.74
CUST04641,0,0,2.55,3.83
CUST04642,1,0,2.04,3.28
CUST04643,4,0,2.73,4.19
CUST04644,0,0,1.19,3.35
CUST04645,2,0,3.57,4.09
CUST04646,0,0,3.5,3.62
CUST04647,1,1,0.74,4.55
CUST04648,2,2,3.05,3.25
